2018-06-08 14:59:03,749 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@174d20a: startup date [Fri Jun 08 14:59:03 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-08 08:59:13,386 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50168-1538960352650-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-08 08:59:13,550 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-08 08:59:13,551 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-08 08:59:13,556 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-08 08:59:13,556 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-08 08:59:13,560 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-08 08:59:13,561 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-08 08:59:13,566 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-08 08:59:13,566 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-08 08:59:15,731 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-08 08:59:15,731 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-08 08:59:15,732 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-50168-1538960352650-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-08 08:59:15,732 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-08 08:59:20,013 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-08 08:59:21,032 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-08 08:59:27,650 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-11 09:05:06,127 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Thu Oct 11 09:05:06 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-11 09:05:07,474 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-11 09:05:07,490 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:05:07,948 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:05:08,055 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:05:08,448 | INFO  | Recovery replayed 11719 operations from the journal in 0.495 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:05:08,622 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52773-1539219908477-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:05:08,699 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:05:08,700 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:05:08,707 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:05:08,708 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:05:08,713 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:05:08,714 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:05:08,719 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:05:08,719 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:05:09,023 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-11 09:05:09,023 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:05:09,024 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52773-1539219908477-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:05:09,025 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:05:09,869 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-11 09:05:10,107 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-11 09:05:11,747 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-11 09:08:40,414 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Thu Oct 11 09:08:40 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-11 09:08:41,097 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-11 09:08:41,130 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:08:41,575 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:08:41,629 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:08:42,000 | INFO  | Recovery replayed 11744 operations from the journal in 0.419 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-11 09:08:42,138 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-53316-1539220122017-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:08:42,181 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:08:42,182 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:08:42,188 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:08:42,188 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:08:42,193 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:08:42,193 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:08:42,197 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-11 09:08:42,198 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:08:42,295 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-11 09:08:42,295 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-11 09:08:42,296 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-53316-1539220122017-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:08:42,296 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-11 09:08:42,621 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-11 09:08:42,681 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-11 09:08:42,913 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-13 10:47:10,272 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Oct 13 10:47:10 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-13 10:47:12,574 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-13 10:47:12,586 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:47:13,291 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:47:13,359 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:47:13,714 | INFO  | Recovery replayed 11752 operations from the journal in 0.419 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:47:14,112 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52707-1539398833788-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:47:14,366 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:47:14,367 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:47:14,373 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:47:14,373 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:47:14,378 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:47:14,379 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:47:14,383 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:47:14,384 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:47:15,001 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-13 10:47:15,002 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:47:15,002 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-52707-1539398833788-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:47:15,012 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:47:16,771 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-13 10:47:17,028 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-13 10:47:17,594 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-13 10:49:52,403 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Oct 13 10:49:52 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2018-10-13 10:49:53,014 | INFO  | PListStore:[D:\software\apache-activemq-5.9.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2018-10-13 10:49:53,032 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[D:\software\apache-activemq-5.9.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:49:53,398 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:49:53,457 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:49:53,910 | INFO  | Recovery replayed 11770 operations from the journal in 0.506 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2018-10-13 10:49:54,052 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-53152-1539398993930-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:49:54,103 | INFO  | Listening for connections at: tcp://DESKTOP-AIP0B5D:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:49:54,109 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:49:54,120 | INFO  | Listening for connections at: amqp://DESKTOP-AIP0B5D:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:49:54,121 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:49:54,127 | INFO  | Listening for connections at: stomp://DESKTOP-AIP0B5D:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:49:54,128 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:49:54,133 | INFO  | Listening for connections at: mqtt://DESKTOP-AIP0B5D:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2018-10-13 10:49:54,134 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:49:54,245 | INFO  | Listening for connections at ws://DESKTOP-AIP0B5D:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2018-10-13 10:49:54,245 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2018-10-13 10:49:54,246 | INFO  | Apache ActiveMQ 5.9.1 (localhost, ID:DESKTOP-AIP0B5D-53152-1539398993930-0:1) started | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:49:54,247 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2018-10-13 10:49:54,545 | INFO  | ActiveMQ WebConsole available at http://localhost:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2018-10-13 10:49:54,595 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2018-10-13 10:49:54,783 | INFO  | jolokia-agent: No access restrictor found at classpath:/jolokia-access.xml, access to all MBeans is allowed | /api | main
2018-10-13 11:00:02,930 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7921b0a2: startup date [Sat Oct 13 11:00:02 CST 2018]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
